Match_addr,ARC_Street,File_,Directory,Full_Link,Quick_Link,Date_,Location,Back_of_Sh,Job_Catego,Hyperlink,GlobalID,Leak_Numbe,Leak_Num_Y,X,Y
"1010 SUNNYCREST RD, 13206",1010 Sunnycrest Rd.,DOC012315-01232015104610.pdf,S:\WORKSHEETS\Worksheets_2015-01,S:\WORKSHEETS\Worksheets_2015-01\DOC012315-01232015104610.pdf,DOC012315-01232015104610.pdf,1/22/2015,1010 Sunnycrest Rd.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2015-01\DOC012315-01232015104610.pdf,{D397FEBD-2B56-4E33-B1F7-A3ABBAC106C8},029,2015,-76.10270000000,43.06170000000
"901 E BRIGHTON AV, 13205",901 E. Brighton Ave.,DOC012315-01232015104646.pdf,S:\WORKSHEETS\Worksheets_2015-01,S:\WORKSHEETS\Worksheets_2015-01\DOC012315-01232015104646.pdf,DOC012315-01232015104646.pdf,1/21/2015,901 E. Brighton Ave.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2015-01\DOC012315-01232015104646.pdf,{A3566488-7672-4F34-A4FC-58425A10307B},011,2015,-76.13040000000,43.00400000000
"315 PARRISH LA, 13205",315-317 Parrish La.,DOC012315-01232015104711.pdf,S:\WORKSHEETS\Worksheets_2015-01,S:\WORKSHEETS\Worksheets_2015-01\DOC012315-01232015104711.pdf,DOC012315-01232015104711.pdf,1/20/2015,315-317 Parrish La.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2015-01\DOC012315-01232015104711.pdf,{FABD4068-22D2-4A66-802E-CAA615CAEFC3},027,2015,-76.13980000000,42.98630000000
"311 DARLINGTON RD, 13208",311 Darlington Rd.,DOC012315-01232015104719.pdf,S:\WORKSHEETS\Worksheets_2015-01,S:\WORKSHEETS\Worksheets_2015-01\DOC012315-01232015104719.pdf,DOC012315-01232015104719.pdf,1/20/2015,311 Darlington Rd.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2015-01\DOC012315-01232015104719.pdf,{0C1AF973-00E5-4DFE-B739-D98031497E55},028,2015,-76.13690000000,43.07630000000
"WOODBINE AV & BURNET AV, , 13206",Woodbine Ave. & Burnet Ave.,DOC012315-01232015104818.pdf,S:\WORKSHEETS\Worksheets_2015-01,S:\WORKSHEETS\Worksheets_2015-01\DOC012315-01232015104818.pdf,DOC012315-01232015104818.pdf,1/19/2015,Woodbine Ave. & Burnet Ave.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2015-01\DOC012315-01232015104818.pdf,{4E55FCE4-AC53-45B4-B79E-A676242A9A3B},026,2015,-76.10900000000,43.05750000000
"111 JANET DR, 13224",111 Janet Dr.,DOC012315-01232015104833.pdf,S:\WORKSHEETS\Worksheets_2015-01,S:\WORKSHEETS\Worksheets_2015-01\DOC012315-01232015104833.pdf,DOC012315-01232015104833.pdf,1/19/2015,111 Janet Dr.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2015-01\DOC012315-01232015104833.pdf,{C63FF068-43CC-4683-8961-B0AA5AFF91C2},025,2015,-76.10740000000,43.03380000000
"223 PULASKI ST, 13204",223 Pulaski St.,DOC012315-01232015104842.pdf,S:\WORKSHEETS\Worksheets_2015-01,S:\WORKSHEETS\Worksheets_2015-01\DOC012315-01232015104842.pdf,DOC012315-01232015104842.pdf,1/18/2015,223 Pulaski St.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2015-01\DOC012315-01232015104842.pdf,{C386C4A4-13FA-4BF1-9F6A-28B393DC121E},023,2015,-76.17190000000,43.05880000000
"615 JAMES ST, 13203",615 James St.,DOC012315-01232015104936.pdf,S:\WORKSHEETS\Worksheets_2015-01,S:\WORKSHEETS\Worksheets_2015-01\DOC012315-01232015104936.pdf,DOC012315-01232015104936.pdf,1/16/2015,615 James St.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2015-01\DOC012315-01232015104936.pdf,{5BD05C53-68FC-47E8-BDC6-AC699DFE0649},021,2015,-76.14440000000,43.05440000000
"105 MEDORA PL, 13203",105 Medora Pl.,DOC013015-01302015115312.pdf,S:\WORKSHEETS\Worksheets_2015-01,S:\WORKSHEETS\Worksheets_2015-01\DOC013015-01302015115312.pdf,DOC013015-01302015115312.pdf,1/30/2015,105 Medora Pl.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2015-01\DOC013015-01302015115312.pdf,{0EDE2B22-7555-4E99-B07D-3A5C52447E53},038,2015,-76.15720000000,43.01460000000
"COUGHLIN AV & NORWOOD AV, , 13206",Coughlin Ave. & Norwood Ave.,DOC013015-01302015115336.pdf,S:\WORKSHEETS\Worksheets_2015-01,S:\WORKSHEETS\Worksheets_2015-01\DOC013015-01302015115336.pdf,DOC013015-01302015115336.pdf,1/29/2015,Coughlin Ave. & Norwood Ave.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2015-01\DOC013015-01302015115336.pdf,{ECF4677E-C820-4A7B-A590-2CE4CB3FD8D0},035,2015,-76.10990000000,43.07350000000
"1706 PARK ST, 13208",1706 Park St.,DOC013015-01302015115528.pdf,S:\WORKSHEETS\Worksheets_2015-01,S:\WORKSHEETS\Worksheets_2015-01\DOC013015-01302015115528.pdf,DOC013015-01302015115528.pdf,1/27/2015,1706 Park St.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2015-01\DOC013015-01302015115528.pdf,{749847DA-95D6-42D1-950D-D61B20DF9181},034,2015,-76.16130000000,43.06980000000
"413 E GLEN AV, 13205",413 E. Glen Ave.,DOC013015-01302015115636.pdf,S:\WORKSHEETS\Worksheets_2015-01,S:\WORKSHEETS\Worksheets_2015-01\DOC013015-01302015115636.pdf,DOC013015-01302015115636.pdf,1/25/2015,413 E. Glen Ave.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2015-01\DOC013015-01302015115636.pdf,{8B807AF0-0CC4-4B1F-A40E-557466CD1EA4},033,2015,-76.13860000000,43.00560000000
"398 CARLTON RD, 13207",420-502 Carlton Rd.,DOC020615-02062015102644.pdf,S:\WORKSHEETS\Worksheets_2015-02,S:\WORKSHEETS\Worksheets_2015-02\DOC020615-02062015102644.pdf,DOC020615-02062015102644.pdf,2/6/2015,420-502 Carlton Rd.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2015-02\DOC020615-02062015102644.pdf,{C79DFFB7-82C2-4512-9AE5-49E5684F1AFB},046,2015,-76.17400000000,43.01940000000
"178 COLBY AVE, 13088",178 Colby Ave.,DOC020615-02062015102845.pdf,S:\WORKSHEETS\Worksheets_2015-02,S:\WORKSHEETS\Worksheets_2015-02\DOC020615-02062015102845.pdf,DOC020615-02062015102845.pdf,1/31/2015,178 Colby Ave.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2015-02\DOC020615-02062015102845.pdf,{F5A7A227-FC31-449C-9EF3-5EF5B7FB5038},044,2015,-76.10270000000,43.07310000000
"306 BRATTLE RD, 13203",306 Brattle Rd.,DOC020615-02062015102900.pdf,S:\WORKSHEETS\Worksheets_2015-02,S:\WORKSHEETS\Worksheets_2015-02\DOC020615-02062015102900.pdf,DOC020615-02062015102900.pdf,1/30/2015,306 Brattle Rd.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2015-02\DOC020615-02062015102900.pdf,{D5E59C45-01AF-4C45-AE9D-324E75BA2E1A},039,2015,-76.12840000000,43.06740000000
"ERIE BLVD E & TEALL AV, , 13210",ERIE BLVD E. & TEALL AVE.,DOC020615-02062015102938.pdf,S:\WORKSHEETS\Worksheets_2015-02,S:\WORKSHEETS\Worksheets_2015-02\DOC020615-02062015102938.pdf,DOC020615-02062015102938.pdf,1/30/2015,Erie Blvd E. & Teall Ave.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2015-02\DOC020615-02062015102938.pdf,{83F95974-B170-43D7-BDF3-EE2757F4C9DB},040,2015,-76.12160000000,43.04950000000
"ERIE BLVD E & TEALL AV, , 13210",ERIE BLVD E. & TEALL AVE.,DOC020615-02062015102947.pdf,S:\WORKSHEETS\Worksheets_2015-02,S:\WORKSHEETS\Worksheets_2015-02\DOC020615-02062015102947.pdf,DOC020615-02062015102947.pdf,1/31/2015,Erie Blvd E. & Teall Ave.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2015-02\DOC020615-02062015102947.pdf,{5D49AE2E-EB08-4098-BE32-4BB8AF1E3137},042,2015,-76.12160000000,43.04930000000
"835 E COLVIN ST, 13210",835 E. Colvin St.,DOC021315-02132015105514.pdf,S:\WORKSHEETS\Worksheets_2015-02,S:\WORKSHEETS\Worksheets_2015-02\DOC021315-02132015105514.pdf,DOC021315-02132015105514.pdf,2/12/2015,835 E. Colvin St.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2015-02\DOC021315-02132015105514.pdf,{561FBDB0-EFA9-41BA-A489-598F4AB3A569},062,2015,-76.13480000000,43.02610000000
"DORCHESTER AV & RUGBY RD, , 13203",Dorchester Ave. & Rugby Rd.,DOC021315-02132015105523.pdf,S:\WORKSHEETS\Worksheets_2015-02,S:\WORKSHEETS\Worksheets_2015-02\DOC021315-02132015105523.pdf,DOC021315-02132015105523.pdf,2/12/2015,Dorchester Ave. & Rugby Rd.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2015-02\DOC021315-02132015105523.pdf,{96E1E7AB-5C59-4D6D-8BF1-0BC0840AD2FE},063,2015,-76.12540000000,43.06760000000
"460 S MIDLER AV, 13206",460 S. Midler Ave.,DOC021315-02132015105544.pdf,S:\WORKSHEETS\Worksheets_2015-02,S:\WORKSHEETS\Worksheets_2015-02\DOC021315-02132015105544.pdf,DOC021315-02132015105544.pdf,2/11/2015,460 S. Midler Ave.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2015-02\DOC021315-02132015105544.pdf,{5A8D0939-0498-4CB7-9891-4375C0F7159B},059,2015,-76.10450000000,43.06080000000
"821 EMERSON AVE, 13209",821 Emerson Ave.,DOC021315-02132015105607.pdf,S:\WORKSHEETS\Worksheets_2015-02,S:\WORKSHEETS\Worksheets_2015-02\DOC021315-02132015105607.pdf,DOC021315-02132015105607.pdf,2/11/2015,821 Emerson Ave.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2015-02\DOC021315-02132015105607.pdf,{4746754B-094D-4BCC-B2FF-61278AB848EB},061,2015,-76.19070000000,43.05730000000
"ESSEX ST & HAYDEN AV, , 13204",Essex St. & Hayden St.,DOC021315-02132015105631.pdf,S:\WORKSHEETS\Worksheets_2015-02,S:\WORKSHEETS\Worksheets_2015-02\DOC021315-02132015105631.pdf,DOC021315-02132015105631.pdf,2/11/2015,Essex St. & Hayden St.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2015-02\DOC021315-02132015105631.pdf,{CD90D9C6-DFD6-49A5-A967-0C84F1C8FA30},060,2015,-76.19770000000,43.05490000000
"812 CALEB AVE, 13159",812 Caleb Ave.,DOC021315-02132015105709.pdf,S:\WORKSHEETS\Worksheets_2015-02,S:\WORKSHEETS\Worksheets_2015-02\DOC021315-02132015105709.pdf,DOC021315-02132015105709.pdf,2/10/2015,812 Caleb Ave.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2015-02\DOC021315-02132015105709.pdf,{03446D1A-0A41-42C1-9B5C-52420C6A77DC},056,2015,-76.10480000000,43.05970000000
"125 ROCKLAND AVE, 13218",125 Rockland Ave.,DOC021315-02132015105720.pdf,S:\WORKSHEETS\Worksheets_2015-02,S:\WORKSHEETS\Worksheets_2015-02\DOC021315-02132015105720.pdf,DOC021315-02132015105720.pdf,2/9/2015,125 Rockland Ave.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2015-02\DOC021315-02132015105720.pdf,{26E6E44D-1E7F-44DA-BD9C-518BAAB9F1D4},055,2015,-76.15640000000,43.02380000000
"317 S SALINA ST, 13202",317-319 S. Salina St,DOC021315-02132015105737.pdf,S:\WORKSHEETS\Worksheets_2015-02,S:\WORKSHEETS\Worksheets_2015-02\DOC021315-02132015105737.pdf,DOC021315-02132015105737.pdf,2/8/2015,317-319 S. Salina St,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2015-02\DOC021315-02132015105737.pdf,{19E99B96-96AF-458A-95F8-BA394EABE455},051-52,2015,-76.15220000000,43.04840000000
"450 SCOTTHOLM BLVD, 13224",450 Scottholm Blvd,DOC021315-02132015105745.pdf,S:\WORKSHEETS\Worksheets_2015-02,S:\WORKSHEETS\Worksheets_2015-02\DOC021315-02132015105745.pdf,DOC021315-02132015105745.pdf,2/8/2015,450 Scottholm Blvd,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2015-02\DOC021315-02132015105745.pdf,{64941DFA-4869-4F5E-B45E-FAAB083367AB},053,2015,-76.10740000000,43.04160000000
"W FAYETTE ST & HAMILTON ST, , 13204",W. Fayette St. & Hamilton St.,DOC021315-02132015105802.pdf,S:\WORKSHEETS\Worksheets_2015-02,S:\WORKSHEETS\Worksheets_2015-02\DOC021315-02132015105802.pdf,DOC021315-02132015105802.pdf,2/6/2015,W. Fayette St. & Hamilton St.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2015-02\DOC021315-02132015105802.pdf,{3309B69D-090C-4552-B808-6DAA7A6C497D},048,2015,-76.18320000000,43.05180000000
"912 ERIE BLVD W, 13204",912 Erie Blvd. West,DOC021315-02132015105829.pdf,S:\WORKSHEETS\Worksheets_2015-02,S:\WORKSHEETS\Worksheets_2015-02\DOC021315-02132015105829.pdf,DOC021315-02132015105829.pdf,2/6/2015,912 Erie Blvd. West,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2015-02\DOC021315-02132015105829.pdf,{97BB018B-AC7B-4EA5-BC1D-C88A0B01274B},049,2015,-76.17330000000,43.04810000000
"450 N CLINTON ST, 13202",450 N. CLINTON ST.,DOC022015-02202015113844.pdf,S:\WORKSHEETS\Worksheets_2015-02,S:\WORKSHEETS\Worksheets_2015-02\DOC022015-02202015113844.pdf,DOC022015-02202015113844.pdf,2/18/2015,N. Clinton St. & Marnell Ave.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2015-02\DOC022015-02202015113844.pdf,{39F3A635-EFC9-4E03-AE0C-F1CFE71D5E11},073,2015,-76.15340000000,43.05400000000
"122 GORLAND AV, 13224",122 Gorland Ave.,DOC022015-02202015113908.pdf,S:\WORKSHEETS\Worksheets_2015-02,S:\WORKSHEETS\Worksheets_2015-02\DOC022015-02202015113908.pdf,DOC022015-02202015113908.pdf,2/18/2015,122 Gorland Ave.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2015-02\DOC022015-02202015113908.pdf,{8719C048-1773-4AE9-827F-14E087395F7A},072,2015,-76.10140000000,43.04610000000
"706 HIXSON AV, 13206",706 Hixon Ave.,DOC022015-02202015113915.pdf,S:\WORKSHEETS\Worksheets_2015-02,S:\WORKSHEETS\Worksheets_2015-02\DOC022015-02202015113915.pdf,DOC022015-02202015113915.pdf,2/19/2015,706 Hixon Ave.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2015-02\DOC022015-02202015113915.pdf,{EE41E314-CE4F-4F4F-BC63-B03BAE1B3F7E},074,2015,-76.11990000000,43.05970000000
"BRATTLE RD & MERTENS AV, , 13203",Brattle Rd. & Mertens Ave.,DOC022015-02202015113931.pdf,S:\WORKSHEETS\Worksheets_2015-02,S:\WORKSHEETS\Worksheets_2015-02\DOC022015-02202015113931.pdf,DOC022015-02202015113931.pdf,2/17/2015,Brattle Rd. & Mertens Ave.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2015-02\DOC022015-02202015113931.pdf,{1EB0C107-DDD1-4374-A8EF-A66370CB213B},070,2015,-76.12870000000,43.07150000000
"101 FISCOE AV, 13205",101 Fiscoe Ave,DOC022015-02202015113946.pdf,S:\WORKSHEETS\Worksheets_2015-02,S:\WORKSHEETS\Worksheets_2015-02\DOC022015-02202015113946.pdf,DOC022015-02202015113946.pdf,2/17/2015,101 Fiscoe Ave,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2015-02\DOC022015-02202015113946.pdf,{B9BC0783-C78E-4D6E-8CA7-88C4E40D2D5F},071,2015,-76.14380000000,42.99280000000
"944 E BRIGHTON AV, 13205",944 E. Brighton Ave.,DOC022015-02202015113954.pdf,S:\WORKSHEETS\Worksheets_2015-02,S:\WORKSHEETS\Worksheets_2015-02\DOC022015-02202015113954.pdf,DOC022015-02202015113954.pdf,2/17/2015,944 E. Brighton Ave.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2015-02\DOC022015-02202015113954.pdf,{6AD0E748-24E0-46A4-B704-1A89CDD329BE},069,2015,-76.13010000000,43.00320000000
"718 SUMMIT AVE, 13207",718 Summit Ave.,DOC022015-02202015114009.pdf,S:\WORKSHEETS\Worksheets_2015-02,S:\WORKSHEETS\Worksheets_2015-02\DOC022015-02202015114009.pdf,DOC022015-02202015114009.pdf,2/16/2015,718 Summit Ave.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2015-02\DOC022015-02202015114009.pdf,{F144AC58-1A13-41A4-A2E5-602B773D4575},066,2015,-76.16580000000,43.02030000000
"336 N MIDLER AV, 13206",336-346 N. Midler Ave.,DOC022015-02202015114017.pdf,S:\WORKSHEETS\Worksheets_2015-02,S:\WORKSHEETS\Worksheets_2015-02\DOC022015-02202015114017.pdf,DOC022015-02202015114017.pdf,2/16/2015,336-346 N. Midler Ave.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2015-02\DOC022015-02202015114017.pdf,{38832F88-3637-4C02-A755-89001F2EFD3C},067,2015,-76.10560000000,43.07470000000
"2600 ERIE BLVD E, 13224",2600 Erie Blvd E.,DOC022715-02272015102312.pdf,S:\WORKSHEETS\Worksheets_2015-02,S:\WORKSHEETS\Worksheets_2015-02\DOC022715-02272015102312.pdf,DOC022715-02272015102312.pdf,2/25/2015,2600 Erie Blvd E.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2015-02\DOC022715-02272015102312.pdf,{D33ABD7A-8D10-4653-9E94-4337D5B96590},087,2015,-76.10110000000,43.05380000000
"650 UNIVERSITY AV, 13210",650 University Ave.,DOC022715-02272015102336.pdf,S:\WORKSHEETS\Worksheets_2015-02,S:\WORKSHEETS\Worksheets_2015-02\DOC022715-02272015102336.pdf,DOC022715-02272015102336.pdf,2/24/2015,650 University Ave.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2015-02\DOC022715-02272015102336.pdf,{2F0537AE-DBCF-4884-9B0F-4E738F9D77CC},086,2015,-76.13450000000,43.04340000000
"310 W JEFFERSON ST, 13202",310 W. Jefferson St.,DOC022715-02272015102351.pdf,S:\WORKSHEETS\Worksheets_2015-02,S:\WORKSHEETS\Worksheets_2015-02\DOC022715-02272015102351.pdf,DOC022715-02272015102351.pdf,2/23/2015,310 W. Jefferson St.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2015-02\DOC022715-02272015102351.pdf,{14DF66C1-C389-4ED1-832E-09BB3DA579BF},082,2015,-76.15600000000,43.04750000000
"339 NORWOOD AV, 13206",339-345 Norwood Ave.,DOC022715-02272015102359.pdf,S:\WORKSHEETS\Worksheets_2015-02,S:\WORKSHEETS\Worksheets_2015-02\DOC022715-02272015102359.pdf,DOC022715-02272015102359.pdf,2/23/2015,339-345 Norwood Ave.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2015-02\DOC022715-02272015102359.pdf,{3D950FE8-B01D-4F00-BFFB-549C8F4D7C4C},084,2015,-76.11000000000,43.07440000000
"640 MYRTLE AVE, 13204",640 Myrtle Ave.,DOC022715-02272015102407.pdf,S:\WORKSHEETS\Worksheets_2015-02,S:\WORKSHEETS\Worksheets_2015-02\DOC022715-02272015102407.pdf,DOC022715-02272015102407.pdf,2/23/2015,640 Myrtle Ave.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2015-02\DOC022715-02272015102407.pdf,{0255BFD8-0BD2-4418-85CD-B9F53572669A},085,2015,-76.19550000000,43.05040000000
"EVANS ST & MALTBIE ST, , 13204",Evans St. & Maltbie St.,DOC022715-02272015102431.pdf,S:\WORKSHEETS\Worksheets_2015-02,S:\WORKSHEETS\Worksheets_2015-02\DOC022715-02272015102431.pdf,DOC022715-02272015102431.pdf,2/22/2015,Evans St. & Maltbie St.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2015-02\DOC022715-02272015102431.pdf,{5A6F162C-DC0C-4777-81D0-CAC3767C5397},080,2015,-76.16220000000,43.05570000000
"925 GLENWOOD AV, 13207",925 Glenwood Ave.,DOC022715-02272015102439.pdf,S:\WORKSHEETS\Worksheets_2015-02,S:\WORKSHEETS\Worksheets_2015-02\DOC022715-02272015102439.pdf,DOC022715-02272015102439.pdf,2/22/2015,925 Glenwood Ave.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2015-02\DOC022715-02272015102439.pdf,{24765AE4-FE19-4032-BF9D-4FA831B41B0D},083,2015,-76.17430000000,43.01940000000
"405 WHEATON RD, 13203",405 Wheaton Rd.,DOC022715-02272015102447.pdf,S:\WORKSHEETS\Worksheets_2015-02,S:\WORKSHEETS\Worksheets_2015-02\DOC022715-02272015102447.pdf,DOC022715-02272015102447.pdf,2/21/2015,405 Wheaton Rd.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2015-02\DOC022715-02272015102447.pdf,{D1578B6F-867D-4FCE-B65F-E517A5141A09},078,2015,-76.12670000000,43.07230000000
"125 FEIGEL AVE, 13203",125 Fiegel Ave.,DOC022715-02272015102454.pdf,S:\WORKSHEETS\Worksheets_2015-02,S:\WORKSHEETS\Worksheets_2015-02\DOC022715-02272015102454.pdf,DOC022715-02272015102454.pdf,2/21/2015,125 Fiegel Ave.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2015-02\DOC022715-02272015102454.pdf,{971CA135-60A7-4F09-8D78-AA9DE91C46DE},081,2015,-76.12540000000,43.07190000000
"E FLORENCE AV & S SALINA ST, , 13205",E. Florence Ave. & S. Slaina St.,DOC022715-02272015102502.pdf,S:\WORKSHEETS\Worksheets_2015-02,S:\WORKSHEETS\Worksheets_2015-02\DOC022715-02272015102502.pdf,DOC022715-02272015102502.pdf,2/21/2015,E. Florence Ave. & S. Slaina St.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2015-02\DOC022715-02272015102502.pdf,{0EDFE4FA-C53C-4BB6-B036-CF75C14025AA},079,2015,-76.14300000000,43.00700000000
"214 POLK ST, 13209",214 Polk St.,DOC022715-02272015102510.pdf,S:\WORKSHEETS\Worksheets_2015-02,S:\WORKSHEETS\Worksheets_2015-02\DOC022715-02272015102510.pdf,DOC022715-02272015102510.pdf,2/20/2015,214 Polk St.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2015-02\DOC022715-02272015102510.pdf,{38143FEA-714C-4E17-B0B5-816C017FDB4D},076,2015,-76.09000000000,43.05350000000
"417 MYRTLE ST, 13204",417 Myrtle Ave.,DOC022715-02272015102533.pdf,S:\WORKSHEETS\Worksheets_2015-02,S:\WORKSHEETS\Worksheets_2015-02\DOC022715-02272015102533.pdf,DOC022715-02272015102533.pdf,2/20/2015,417 Myrtle Ave.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2015-02\DOC022715-02272015102533.pdf,{F1569492-06A3-4882-9B29-CA7B36F487F7},077,2015,-76.19410000000,43.04780000000
"110 W FAYETTE ST, 13202",110 W. Fayette St.,DOC022715-02272015102634.pdf,S:\WORKSHEETS\Worksheets_2015-02,S:\WORKSHEETS\Worksheets_2015-02\DOC022715-02272015102634.pdf,DOC022715-02272015102634.pdf,2/25/2015,110 W. Fayette St.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2015-02\DOC022715-02272015102634.pdf,{E2A57F09-3028-4639-99DE-975146B1C880},088,2015,-76.15240000000,43.04870000000
"162 FOREST HILL DR, 13206",162-164 Forest Hill Dr.,DOC030615-03062015134930.pdf,S:\WORKSHEETS\Worksheets_2015-03,S:\WORKSHEETS\Worksheets_2015-03\DOC030615-03062015134930.pdf,DOC030615-03062015134930.pdf,2/27/2015,162-164 Forest Hill Dr.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2015-03\DOC030615-03062015134930.pdf,{F99C166A-5EE4-449D-8A97-F64DDCD55959},091,2015,-76.11130000000,43.06700000000
"614 JAMES ST, 13202",614 James St.,DOC030615-03062015134616.pdf,S:\WORKSHEETS\Worksheets_2015-03,S:\WORKSHEETS\Worksheets_2015-03\DOC030615-03062015134616.pdf,DOC030615-03062015134616.pdf,3/5/2015,614 James St.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2015-03\DOC030615-03062015134616.pdf,{25380F83-0107-48C6-A67E-57DA6C4C6547},100,2015,-76.14370000000,43.05430000000
"107 WINDHAM DR, 13224",107 Windham Dr.,DOC030615-03062015134633.pdf,S:\WORKSHEETS\Worksheets_2015-03,S:\WORKSHEETS\Worksheets_2015-03\DOC030615-03062015134633.pdf,DOC030615-03062015134633.pdf,3/4/2015,107 Windham Dr.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2015-03\DOC030615-03062015134633.pdf,{0EF6A50D-2B7E-481C-B0C6-2B2468DE054B},099,2015,-76.09520000000,43.03660000000
"127 CRESCENT AV, 13207",127 Cresent Ave.,DOC030615-03062015134711.pdf,S:\WORKSHEETS\Worksheets_2015-03,S:\WORKSHEETS\Worksheets_2015-03\DOC030615-03062015134711.pdf,DOC030615-03062015134711.pdf,3/3/2015,127 Cresent Ave.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2015-03\DOC030615-03062015134711.pdf,{6DE0E4E8-C37B-424D-9BED-FCB9010F2D53},098,2015,-76.15820000000,43.02850000000
"204 WILLUMAE DR, 13208",204 Willumae Dr.,DOC030615-03062015134740.pdf,S:\WORKSHEETS\Worksheets_2015-03,S:\WORKSHEETS\Worksheets_2015-03\DOC030615-03062015134740.pdf,DOC030615-03062015134740.pdf,3/2/2015,204 Willumae Dr.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2015-03\DOC030615-03062015134740.pdf,{015A9A34-D8E7-4222-BC82-DAE26049D25F},095,2015,-76.15240000000,43.07750000000
